gene	population	piN	piS	piN_piS	sites_used	ref_fasta	genetic_code
ndufaf2	BEA	0.0005635	2.85767e-05	19.7189	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	MUC	0.000395286	0.000133643	2.95778	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	PYE	0.000662929	0.000347385	1.90834	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	AMO	0.00214535	6.41275e-05	33.4544	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	SAY	0.00169977	4.7112e-05	36.0794	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	GOS	0.00157629	5.87381e-05	26.8359	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	ROB	0.00153861	0.000118541	12.9796	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	FG	0.00118235	0.000142783	8.28077	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	BOOT	0.00142255	8.5014e-05	16.7331	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	ECHO	0.0011945	7.72443e-05	15.464	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	FRED	0.00168837	4.84683e-05	34.8346	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	LAW	0.00130922	8.29802e-05	15.7775	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	PACH	0.00173465	4.62943e-05	37.4701	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	RS	0.00214219	0.000463532	4.62146	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	SC	0.00176633	0.00016264	10.8604	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	LB	0.00194794	9.78126e-05	19.9151	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	CH	0.00149494	2.78097e-05	53.756	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	LG	0.00213573	3.0685e-05	69.6018	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	SR	0.00103404	9.49353e-05	10.892	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	SL	0.00161473	0.000223277	7.23196	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	TL	0.000594899	0.000128559	4.62743	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	WB	0.00120232	0.000151882	7.91617	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	WT	0.00163829	6.88664e-05	23.7895	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	WK	0.00123469	0.000124902	9.88523	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf2	SWA	0.00120046	2.89028e-05	41.5343	474	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	THE	0.00107554	9.71668e-05	11.069	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	JOE	0.00153262	0.000224201	6.83592	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	BEA	0.00128313	0.00012482	10.2798	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	MUC	0.000482289	4.32328e-05	11.1556	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	PYE	0.000502169	0.000141372	3.5521	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	AMO	0.000212311	6.47533e-05	3.27877	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	SAY	0.000428288	0.00016314	2.62527	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	GOS	0.00017837	4.09786e-05	4.35276	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	ROB	0.000320502	0	NA	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	FG	0.000154041	0	NA	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	BOOT	0.000330855	0	NA	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	ECHO	0.00011276	9.1106e-05	1.23768	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	FRED	0.00039325	5.31295e-05	7.40173	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	LAW	0.000188896	0.000198487	0.951682	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	PACH	0.000758127	4.95166e-05	15.3105	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	RS	0.00123053	0.000321681	3.82532	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	SC	0.000449026	0.000184327	2.43603	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	LB	0.00061946	6.9286e-05	8.94062	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	CH	0.000641029	0.000424382	1.5105	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	LG	0.00115792	0.000177132	6.53709	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	SR	0.000142823	8.16669e-05	1.74885	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	SL	0.000318514	0.000139084	2.29008	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	TL	0.000704733	3.74325e-05	18.8268	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	WB	0.00101603	0	NA	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	WT	0.000236608	6.57758e-05	3.59719	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	WK	0.000275841	3.46652e-05	7.95728	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf3	SWA	0.000249134	3.31764e-05	7.50937	453	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	THE	0.000958874	4.3735e-05	21.9246	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	JOE	0.000231191	0.000286836	0.806006	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	BEA	0.000589225	0.000986919	0.597035	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	MUC	0.000103737	9.51872e-05	1.08982	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	PYE	0.00162284	0.000486079	3.33863	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	AMO	0.00377676	0.000915188	4.12676	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	SAY	0.00288849	0.0011523	2.50671	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	GOS	0.00163243	0.00035638	4.58059	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	ROB	0.00255247	0.000731207	3.49076	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	FG	0.000797404	0.000744126	1.0716	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	BOOT	0.00215559	0.000134114	16.0729	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	ECHO	0.000966183	9.27617e-05	10.4158	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	FRED	0.000497922	0.000360623	1.38073	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	LAW	0.0019358	0.00057851	3.34618	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	PACH	0.000161041	0.000133846	1.20318	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	RS	0.00262134	0.00125046	2.0963	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	SC	0.00273863	0.00133577	2.05024	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	LB	0.00151634	0.00082342	1.84152	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	CH	0.00229388	0.00101419	2.26178	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	LG	0.00162439	0.000825069	1.9688	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	SR	0.00211931	0.000998072	2.1234	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	SL	0.000879922	0.000339067	2.59513	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	TL	0.00114477	0.000951791	1.20275	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	WB	0.00115996	0.000663557	1.7481	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	WT	0.000813665	0.000921094	0.883368	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	WK	0.000717525	0.000498546	1.43923	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf4	SWA	0.00122742	0.000115364	10.6396	525	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	THE	0.00420855	0.000608533	6.91589	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	JOE	0.00353161	0.001205	2.9308	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	BEA	0.00388317	0.000412201	9.42057	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	MUC	0.0015244	0.000717939	2.1233	1044	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	PYE	0.00557308	0.00107386	5.18977	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	AMO	0.00532412	0.000655325	8.1244	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	SAY	0.00506336	0.00114242	4.43212	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	GOS	0.00317092	0.000140619	22.5497	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	ROB	0.00646994	0.000815481	7.9339	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	FG	0.00574679	0.00090132	6.37597	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	BOOT	0.00365131	0.000404388	9.02922	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	ECHO	0.000905081	2.3537e-05	38.4536	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	FRED	0.00287066	0.000843461	3.40343	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	LAW	0.00465854	0.000507111	9.18642	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	PACH	0.00326437	0.00064965	5.02481	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	RS	0.00585359	0.00104908	5.57972	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	SC	0.0049113	0.000592384	8.29073	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	LB	0.00639017	0.00131042	4.87644	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	CH	0.00533927	0.000621639	8.58903	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	LG	0.00508338	0.000928791	5.47311	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	SR	0.00493615	0.000665772	7.41418	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	SL	0.00533135	0.000470022	11.3428	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	TL	0.00292545	0.000524711	5.57536	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	WB	0.00511656	0.0008218	6.22604	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	WT	0.00542251	0.00071313	7.60382	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	WK	0.00467439	0.000797942	5.85806	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf5	SWA	0.00390159	0.000777238	5.01981	1047	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	THE	0.0010132	0.00090963	1.11386	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	JOE	0.00200286	0.000345851	5.79111	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	BEA	0.000640295	0.000186051	3.44151	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	MUC	0.00102076	0.000167696	6.08694	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	PYE	0.000815521	0.000527878	1.5449	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	AMO	0.000743967	0.000553152	1.34496	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	SAY	0.00132628	0.000783502	1.69276	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	GOS	0.000410397	0	NA	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	ROB	0.00157332	0.00103795	1.5158	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	FG	0.000854319	2.74361e-05	31.1385	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	BOOT	0.000156765	0.000193745	0.809134	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	ECHO	0.00017936	4.83041e-05	3.71315	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	FRED	0.000695484	0.000701236	0.991796	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	LAW	0.000755164	0.000262872	2.87275	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	PACH	0.000155316	0.000109517	1.41819	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	RS	0.00191933	0.00117798	1.62934	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	SC	0.00085239	0.000602568	1.4146	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	LB	0.0012796	0.000727334	1.7593	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	CH	0.00110309	0.000727399	1.51648	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	LG	0.000709898	0.000699981	1.01417	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	SR	0.000101605	0.000247659	0.410261	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	SL	0.00118203	0.000938523	1.25946	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	TL	0.000750347	0.000642611	1.16765	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	WB	0.000718646	0.000431141	1.66685	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	WT	0.000695497	0.00093273	0.745658	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	WK	0.000344456	0.000303493	1.13497	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf6	SWA	0.000811769	0.000586526	1.38403	957	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	THE	0.000724525	0.000431869	1.67765	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	JOE	0.00255229	0.000859561	2.9693	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	BEA	0.00108068	0.000356019	3.03546	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	MUC	0.00381867	0.00121857	3.13374	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	PYE	0.00339216	0.000852501	3.97907	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	AMO	0.00224938	0.00060101	3.74266	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	SAY	0.00282134	0.00092599	3.04683	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	GOS	0.0019464	0.00032628	5.96543	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	ROB	0.00263055	0.000621617	4.23178	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	FG	0.0023586	0.00062585	3.76863	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	BOOT	0.00195386	0.000561836	3.47763	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	ECHO	0.0019463	0.00046874	4.1522	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	FRED	0.00236007	0.00112633	2.09537	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	LAW	0.00250892	0.000944023	2.65769	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	PACH	0.0016444	0.000798522	2.05931	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	RS	0.00353167	0.00121506	2.90658	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	SC	0.0026766	0.00140595	1.90376	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	LB	0.00376802	0.000949081	3.97018	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	CH	0.00286114	0.00150134	1.90572	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	LG	0.00260261	0.000683938	3.80534	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	SR	0.00249379	0.000480982	5.18478	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	SL	0.00232385	0.000663676	3.50149	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	TL	0.000991069	0.000158855	6.23882	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	WB	0.00240234	0.000764308	3.14316	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	WT	0.00256266	0.00103225	2.4826	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	WK	0.00228673	0.000376646	6.07129	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufaf7	SWA	0.00159124	0.00277372	0.573683	1212	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	THE	0.000556424	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	JOE	0.000379738	8.986e-05	4.22588	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	BEA	0.000291848	8.49107e-05	3.43712	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	MUC	0.000105327	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	PYE	0	0.000287053	0	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	AMO	0.00012156	0.00012032	1.01031	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	SAY	0.000892662	0.000118722	7.51894	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	GOS	0.000263587	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	ROB	0.00386997	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	FG	0.00019322	0.000190092	1.01646	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	BOOT	0	0.000515708	0	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	ECHO	0.000252849	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	FRED	0.000462071	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	LAW	0	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	PACH	0.0030294	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	RS	0.00114966	0.000260368	4.41553	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	SC	0.000482925	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	LB	0.00128918	5.20108e-05	24.7868	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	CH	0.000242454	0.000166859	1.45305	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	LG	0.000464098	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	SR	0.00023638	0.000113051	2.09091	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	SL	0.000660298	9.97848e-05	6.61722	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	TL	0.000871143	0	NA	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	WB	0.000119958	0.000117559	1.0204	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	WT	0.00121429	0.000247657	4.90311	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	WK	0	0.000108836	0	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb1	SWA	0.000350285	0.000207191	1.69064	171	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	THE	0.00150868	0.000149352	10.1015	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	JOE	0.00227794	0.0010517	2.16595	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	BEA	0.000211511	6.39728e-05	3.30626	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	MUC	0.000202246	7.71559e-05	2.62126	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	PYE	0.00148097	6.19293e-05	23.9139	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	AMO	0.000968831	0.000126932	7.6327	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	SAY	0.000337049	0.000246686	1.36631	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	GOS	0.000603608	9.72949e-05	6.2039	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	ROB	0.000837238	9.30891e-05	8.99393	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	FG	0.00034613	5.60762e-05	6.17249	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	BOOT	4.63459e-05	3.90775e-05	1.186	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	ECHO	0.00099557	4.06722e-05	24.4779	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	FRED	0.00140128	0.00019023	7.36623	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	LAW	0.00126913	0.00102424	1.2391	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	PACH	0.000333435	7.79142e-05	4.27952	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	RS	0.00171558	0.000323049	5.3106	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	SC	0.000816911	0.000137139	5.9568	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	LB	0.00121779	9.71316e-05	12.5375	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	CH	0.000866271	8.86441e-05	9.77246	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	LG	0.000558006	0	NA	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	SR	0.00164899	2.91592e-05	56.5511	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	SL	0.00177976	3.36552e-05	52.8822	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	TL	0.00137796	0.000102448	13.4503	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	WB	0.00102398	0	NA	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	WT	0.000494725	0	NA	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	WK	3.33152e-05	6.1916e-05	0.538072	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb10	SWA	0.000261352	0.000372718	0.701205	507	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	THE	3.95602e-05	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	JOE	0.00149901	4.72392e-05	31.7323	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	BEA	0.00060932	0.000261387	2.33111	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	MUC	0.000157893	0.000171644	0.919882	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	PYE	0.000749057	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	AMO	0.000322529	0.000237437	1.35838	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	SAY	0.00122936	7.99984e-05	15.3673	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	GOS	5.38855e-05	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	ROB	0.00294376	0.000131296	22.4208	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	FG	0.00183603	0.000246844	7.43802	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	BOOT	8.04363e-05	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	ECHO	0.000192662	0.000155146	1.24181	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	FRED	0.0001761	0.00017412	1.01137	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	LAW	0.000535526	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	PACH	0.000184612	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	RS	0.00235687	0.000324312	7.2673	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	SC	0.00111622	0.000192471	5.79943	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	LB	0.00119003	7.50012e-05	15.8668	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	CH	0.00166956	0.000253856	6.57681	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	LG	0.00180579	0.000299305	6.03329	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	SR	0.000420675	5.9645e-05	7.05299	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	SL	0.00119088	5.06534e-05	23.5104	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	TL	0.000599221	0.000204328	2.93264	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	WB	0.00175428	0.00013102	13.3894	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	WT	0.000999493	0.00039701	2.51755	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	WK	0.00139625	0.000156298	8.93327	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb2	SWA	0.00015207	0	NA	318	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	THE	0.00123418	0.000215287	5.73273	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	JOE	0.000383488	0.000170883	2.24416	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	BEA	0.00108442	0.000160659	6.74983	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	MUC	0.000505756	5.84965e-05	8.64593	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	PYE	0.00148459	0.000161008	9.22059	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	AMO	0.000115992	0.000429988	0.269757	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	SAY	0.00137126	0.000147493	9.29713	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	GOS	0	0.000175878	0	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	ROB	0.000322657	0.000149819	2.15365	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	FG	0.000231274	9.91804e-05	2.33185	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	BOOT	0.000559898	9.71239e-05	5.76478	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	ECHO	0.00030863	6.8842e-05	4.48315	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	FRED	0.000301275	9.09418e-05	3.31283	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	LAW	0.00108965	0.000127804	8.52592	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	PACH	0.000296903	0.000298757	0.993794	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	RS	0.00120048	0.000365934	3.2806	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	SC	0.000297878	4.98406e-05	5.97661	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	LB	0.000725985	0.000197929	3.6679	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	CH	0.000503191	0.000148715	3.38358	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	LG	0.000678748	0.000824802	0.822923	285	/work/cyu/stickleback_nuclear_only.fa	1
ndufb3	SR	0.000268122	0.000109479	2.44906	285	/work/cyu/stickleback_nuclear_only.fa	1
